kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,depth_duration_ratio,radius_period_ratio,impact_duration_ratio,insol_radius_ratio
3441795,K04981.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,349.73652,0.01162,-0.01162,268.2946,0.0192,-0.0192,0.0074,0.4518,-0.0073,3.428,0.722,-0.722,886.0,169.0,-169.0,2.32,0.68,-0.17,216.0,,,0.52,0.47,-0.12,6.0,1.0,q1_q16_tce,5310.0,173.0,-142.0,4.582,0.025,-0.188,0.796,0.234,-0.057,290.94846,38.56591,15.466,258.45974329054843,0.006633565176436249,0.002158693115519253,0.2241379310344828
3449540,K04982.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.606003121,4.6e-08,-4.6e-08,132.4945147,2.41e-05,-2.41e-05,0.496,0.003,-0.001,4.88602,0.00038,-0.00038,402550.0,0.0,0.0,360.08,112.9,-48.4,3359.0,,,30041.73,24542.64,-8155.62,4679.3,1.0,q1_q17_dr25_tce,5297.0,69.0,-37.0,2.909,0.121,-0.148,5.059,1.586,-0.68,292.93695,38.593071,14.194,82388.11957380445,224.20877972876616,0.10151411578339835,83.43070984225727
3449870,K04983.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,61.438007,0.001169,-0.001169,136.9729,0.0176,-0.0176,0.754,0.2121,-0.5108,3.861,0.57,-0.57,253.0,36.1,-36.1,14.79,0.94,-4.14,1020.0,,,255.93,52.37,-143.96,9.0,1.0,q1_q16_tce,5080.0,80.0,-212.0,2.967,0.028,-0.033,8.527,0.544,-2.385,293.0076,38.50367,13.213,65.52706552706552,0.24073046510118729,0.19528619528619529,17.30425963488844
4915582,K05101.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,436.18813,0.0255,-0.0255,185.8184,0.0492,-0.0492,0.0998,0.3626,-0.0997,11.35,1.4,-1.4,118.0,16.5,-16.5,1.64,0.7,-0.45,331.0,,,2.84,3.55,-1.53,8.7,1.0,q1_q16_tce,6499.0,174.0,-204.0,4.084,0.261,-0.231,1.497,0.635,-0.414,289.35559,40.068352,13.026,10.396475770925111,0.003759845551046976,0.008792951541850221,1.7317073170731707
4917357,K05102.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,147.863607,0.002313,-0.002313,259.53,0.0124,-0.0124,0.2482,0.2101,-0.2481,1.948,0.35,-0.35,560.0,107.0,-107.0,2.03,0.64,-0.13,305.0,,,2.05,1.92,-0.44,6.6,1.0,q1_q16_tce,5485.0,154.0,-149.0,4.556,0.021,-0.242,0.867,0.275,-0.056,289.86099,40.055641,15.109,287.47433264887064,0.013728868388825383,0.12741273100616016,1.0098522167487685
4918303,K05104.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,21.1579573,0.0003502,-0.0003502,150.5824,0.0136,-0.0136,0.775,0.179,-0.569,4.706,0.379,-0.379,215.9,24.5,-24.5,1.63,0.45,-0.16,682.0,,,51.22,43.53,-15.2,10.2,1.0,q1_q17_dr25_tce,6063.0,190.0,-211.0,4.476,0.05,-0.2,1.012,0.282,-0.101,290.12497,40.098381,15.531,45.8776030599235,0.07703957319168991,0.1646833829154271,31.423312883435585
4927738,K05105.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,19.545185,0.007481,-0.007481,147.733,0.235,-0.235,0.5474,0.0841,-0.5212,1.597,0.464,-0.464,40.2,19.3,-19.3,0.76,0.35,-0.11,790.0,,,92.09,122.65,-33.06,5.4,1.0,q1_q16_tce,6273.0,153.0,-185.0,4.311,0.128,-0.269,1.16,0.528,-0.174,292.91852,40.052898,12.091,25.17219787100814,0.0388842571712675,0.3427676894176581,121.17105263157895
4937140,K05106.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,215.044269,0.005671,-0.005671,225.6177,0.0189,-0.0189,0.121,0.3223,-0.1209,3.517,0.779,-0.779,351.1,59.8,-59.8,1.89,0.71,-0.28,306.0,,,2.07,2.37,-0.74,8.7,1.0,q1_q16_tce,5651.0,187.0,-166.0,4.374,0.127,-0.244,1.02,0.381,-0.151,295.33859,40.00787,14.088,99.82940005686666,0.008788888021935613,0.034404321865226045,1.0952380952380951
4940376,K05107.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,169.330666,0.002482,-0.002482,208.7974,0.00844,-0.00844,0.5518,0.4117,-0.3398,2.6,0.326,-0.326,532.7,66.1,-66.1,16.68,1.17,-4.28,698.0,,,56.11,12.84,-28.72,9.7,1.0,q1_q16_tce,5106.0,90.0,-155.0,3.006,0.033,-0.028,7.052,0.497,-1.811,296.01852,40.087151,13.743,204.8846153846154,0.0985054886632289,0.2122307692307692,3.363908872901679
4945035,K05108.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,1.174683069,1.119e-06,-1.119e-06,131.835254,0.000777,-0.000777,0.98,0.025,-0.008,2.5167,0.066,-0.066,356.4,6.1,-6.1,3.06,0.91,-0.57,1901.0,,,3076.92,2791.17,-1294.25,87.5,1.0,q1_q17_dr25_tce,5974.0,181.0,-199.0,4.332,0.132,-0.198,1.143,0.344,-0.212,296.99066,40.075298,14.009,141.61401835737274,2.6049579505772207,0.38939881590972303,1005.5294117647059
6033602,K05225.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,33.2948005,0.0004703,-0.0004703,141.5302,0.0115,-0.0115,0.03,0.4141,-0.0299,2.997,0.351,-0.351,215.7,37.9,-37.9,1.46,0.58,-0.14,600.0,,,30.67,35.55,-8.71,6.6,1.0,q1_q17_dr24_tce,6217.0,163.0,-202.0,4.472,0.048,-0.287,0.989,0.391,-0.095,288.90735,41.35582,15.252,71.97197197197197,0.04385069074073593,0.01001001001001001,21.006849315068497
6034379,K05226.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,249.35154,0.01495,-0.01495,133.929,0.0608,-0.0608,0.2745,0.1677,-0.2745,13.76,1.3,-1.3,1637.0,233.0,-233.0,4.42,0.0,0.0,289.0,,,1.65,0.0,0.0,8.2,1.0,q1_q16_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,289.18372,41.343376,13.931,118.96802325581396,0.01772597835168774,0.019949127906976748,0.3733031674208145
6034834,K05227.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,371.56492,0.0139,-0.0139,259.8491,0.0316,-0.0316,0.2626,0.194,-0.2625,14.736,0.697,-0.697,375.5,33.2,-33.2,1.89,0.82,-0.35,259.0,,,1.06,1.39,-0.43,16.2,1.0,q1_q16_tce,5735.0,172.0,-138.0,4.351,0.183,-0.272,0.972,0.422,-0.183,289.34515,41.36478,14.058,25.481813246471226,0.005086594288825759,0.01782030401737242,0.5608465608465609
6036286,K05228.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,546.53309,0.04248,-0.04248,334.0585,0.0297,-0.0297,0.6074,0.321,-0.3998,16.04,1.9,-1.9,758.0,81.1,-81.1,1.03,0.17,-0.15,94.0,,,0.02,0.01,-0.01,12.3,1.0,q1_q16_tce,3434.0,72.0,-73.0,4.892,0.06,-0.08,0.36,0.06,-0.05,289.81567,41.396439,15.347,47.256857855361595,0.0018846068405483005,0.03786783042394015,0.019417475728155338
6038152,K05229.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,364.63189,0.02708,-0.02708,145.6294,0.0717,-0.0717,0.4524,0.0269,-0.4497,22.93,2.5,-2.5,302.8,28.3,-28.3,2.06,1.13,-0.24,298.0,,,1.86,3.05,-0.6,13.3,1.0,q1_q16_tce,6446.0,162.0,-226.0,4.381,0.067,-0.317,1.155,0.632,-0.135,290.39862,41.351559,14.425,13.205407762756215,0.00564953328684444,0.019729611862189272,0.9029126213592233
6043490,K05230.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,330.738115,0.008044,-0.008044,422.7107,0.0127,-0.0127,0.154,0.2933,-0.154,4.998,0.447,-0.447,333.3,35.5,-35.5,4.42,2.08,-2.36,375.0,,,4.7,6.84,-3.81,8.7,1.0,q1_q16_tce,5458.0,176.0,-191.0,3.755,0.539,-0.276,2.453,1.154,-1.308,292.16544,41.329342,13.381,66.68667466986794,0.013364047866088854,0.030812324929971987,1.0633484162895928
6045404,K05231.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,78.876125,0.002088,-0.002088,205.1282,0.021,-0.021,0.2209,0.2549,-0.2209,4.912,0.391,-0.391,472.3,66.2,-66.2,2.03,0.84,-0.19,427.0,,,7.86,9.78,-2.23,8.1,1.0,q1_q16_tce,6046.0,177.0,-213.0,4.509,0.041,-0.301,0.927,0.384,-0.084,292.74023,41.37896,15.819,96.15228013029316,0.025736558432605555,0.04497149837133551,3.8719211822660102
6047853,K05232.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,0,0,0,0,476.39752,0.03404,-0.03404,227.0486,0.0198,-0.0198,0.2293,0.2089,-0.2291,12.13,1.2,-1.2,287.8,28.7,-28.7,1.82,0.86,-0.19,261.0,,,1.09,1.53,-0.33,11.1,1.0,q1_q16_tce,6300.0,157.0,-204.0,4.401,0.071,-0.299,1.064,0.505,-0.114,293.48605,41.320229,13.71,23.726298433635613,0.0038203389471884743,0.018903544929925804,0.5989010989010989
3459529,K04984.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,231.364508,0.004013,-0.004013,299.729,0.0182,-0.0182,0.6598,0.0713,-0.4814,4.747,0.796,-0.796,1488.0,233.0,-233.0,2.45,0.27,-0.2,202.0,,,0.4,0.16,-0.11,9.2,1.0,q1_q16_tce,4691.0,173.0,-157.0,4.673,0.042,-0.055,0.604,0.066,-0.048,295.27454,38.564781,15.267,313.4611333473773,0.010589351068487999,0.13899304824099432,0.16326530612244897
3532510,K04985.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,106.779168,0.001192,-0.001192,146.11456,0.00812,-0.00812,0.0246,0.4301,-0.0246,1.905,0.343,-0.343,163.0,28.3,-28.3,1.94,1.24,-0.35,555.0,,,22.43,45.35,-9.54,6.3,1.0,q1_q16_tce,7158.0,210.0,-281.0,4.21,0.114,-0.352,1.494,0.957,-0.267,287.72379,38.624229,12.598,85.56430446194226,0.018168337854065318,0.012913385826771654,11.561855670103093
3540873,K04986.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,444.04257,0.02842,-0.02842,334.6734,0.0399,-0.0399,0.062,0.3936,-0.062,10.9,1.1,-1.1,417.4,63.7,-63.7,1.48,0.47,-0.08,211.0,,,0.47,0.43,-0.1,7.4,1.0,q1_q16_tce,5776.0,167.0,-149.0,4.622,0.026,-0.199,0.726,0.228,-0.042,290.3548,38.672531,14.795,38.293577981651374,0.0033330137693780124,0.005688073394495413,0.31756756756756754
3542117,K04987.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,0,1,0,12.5748872,0.0002383,-0.0002383,143.1278,0.0134,-0.0134,0.035,0.432,-0.035,3.549,0.362,-0.362,731.0,103.0,-103.0,1.03,0.11,-0.12,349.0,,,3.49,1.04,-0.96,7.8,1.0,q1_q17_dr25_tce,3552.0,57.0,-71.0,4.867,0.045,-0.04,0.387,0.04,-0.044,290.72061,38.697578,14.94,205.97351366582137,0.08190928344868176,0.009861932938856018,3.388349514563107
3542928,K04988.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,484.172005,0.008306,-0.008306,545.2208,0.0103,-0.0103,0.3737,0.0926,-0.3734,4.566,0.49,-0.49,518.2,55.6,-55.6,2.38,1.1,-0.23,235.0,,,0.72,1.01,-0.21,11.3,1.0,q1_q16_tce,5858.0,168.0,-218.0,4.456,0.049,-0.311,1.04,0.483,-0.101,290.96146,38.673439,13.881,113.49102058694702,0.004915608452000441,0.08184406482698203,0.3025210084033613
3545749,K04989.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,1,0,277.77499,0.03693,-0.03693,351.829,0.108,-0.108,0.6035,0.0434,-0.4867,7.07,1.1,-1.1,1078.0,185.0,-185.0,2.48,0.35,-0.24,216.0,,,0.52,0.27,-0.15,9.2,1.0,q1_q16_tce,4949.0,191.0,-155.0,4.561,0.058,-0.081,0.73,0.104,-0.071,291.7262,38.6866,15.058,152.47524752475246,0.00892808960230725,0.08536067892503536,0.20967741935483872
3546821,K04990.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,561.08191,0.04662,-0.04662,133.5178,0.0574,-0.0574,0.4298,0.042,-0.4293,14.94,7.3,-7.3,229.1,46.3,-46.3,1.93,1.04,-0.35,255.0,,,1.0,1.61,-0.41,9.8,1.0,q1_q16_tce,6014.0,148.0,-177.0,4.264,0.157,-0.282,1.258,0.675,-0.233,292.00742,38.617329,12.602,15.33467202141901,0.0034397829721510716,0.028768406961178047,0.5181347150259068
3548645,K04991.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,211.330867,0.007469,-0.007469,244.953,0.0339,-0.0339,0.055,0.4073,-0.0549,4.66,1.2,-1.2,531.0,103.0,-103.0,2.09,0.7,-0.18,300.0,,,1.92,1.9,-0.54,7.5,1.0,q1_q16_tce,5941.0,172.0,-213.0,4.519,0.036,-0.25,0.911,0.303,-0.08,292.4809,38.654121,15.27,113.94849785407725,0.009889705321655638,0.011802575107296136,0.9186602870813397
4946581,K05109.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,28.615014,0.001873,-0.001873,147.7816,0.0484,-0.0484,0.505,0.477,-0.301,24.74,2.1,-2.1,70.5,6.2,-6.2,1.69,0.28,-0.46,783.0,,,88.66,38.71,-44.8,13.5,1.0,q1_q17_dr25_tce,5562.0,88.0,-77.0,3.925,0.208,-0.096,1.987,0.321,-0.55,297.36008,40.031841,14.091,2.8496362166531934,0.05905990470597009,0.020412287793047698,52.46153846153846
4953262,K05110.01,,CANDIDATE,CANDIDATE,0.233,0,0,0,0,105.5904748,0.0009082,-0.0009082,192.30383,0.00619,-0.00619,0.743,0.233,-0.504,2.188,0.222,-0.222,292.4,37.6,-37.6,8.16,0.93,-0.58,670.0,,,47.59,14.87,-8.38,9.5,1.0,q1_q17_dr25_tce,4869.0,68.0,-58.0,3.193,0.03,-0.03,4.383,0.501,-0.308,298.76041,40.052792,11.653,133.6380255941499,0.0772796979600285,0.3395795246800731,5.832107843137255
4996558,K05111.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,3.017155419,5.322e-06,-5.322e-06,133.68607,0.00141,-0.00141,1.231,0.241,-0.045,13.3898,0.0884,-0.0884,1381.8,7.9,-7.9,38.71,10.2,-11.36,1486.0,,,1155.07,921.82,-650.98,223.5,1.0,q1_q17_dr25_tce,5893.0,178.0,-195.0,4.175,0.306,-0.165,1.302,0.343,-0.382,286.91632,40.166668,13.871,103.19795665357212,12.829965521905388,0.09193565251161333,29.83905967450271
5008775,K05113.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,52.6727624,0.0007862,-0.0007862,178.5395,0.0114,-0.0114,0.1764,0.2765,-0.1763,3.039,0.362,-0.362,248.0,41.8,-41.8,1.64,0.75,-0.14,521.0,,,17.45,23.71,-4.61,6.7,1.0,q1_q16_tce,6184.0,168.0,-197.0,4.448,0.042,-0.293,1.038,0.473,-0.088,291.1084,40.182991,15.101,81.605791378743,0.031135636812547347,0.058045409674234945,10.640243902439025
5015027,K05114.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,34.4886903,0.0003847,-0.0003847,137.00685,0.00988,-0.00988,0.5544,0.0531,-0.4832,1.22,0.322,-0.322,59.9,16.1,-16.1,0.71,0.29,-0.07,524.0,,,17.87,21.35,-4.74,6.3,1.0,q1_q16_tce,5629.0,151.0,-134.0,4.487,0.062,-0.268,0.886,0.359,-0.089,292.94348,40.117939,12.157,49.09836065573771,0.02058645874412923,0.4544262295081967,25.169014084507044
5016163,K05115.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.6228301,9.2e-08,-9.2e-08,131.8572135,2.85e-05,-2.85e-05,0.488,0.002,-0.002,7.29719,0.00177,-0.00177,409710.0,95.0,-95.0,70.62,21.8,-8.72,1403.0,,,917.98,838.39,-315.63,5312.7,1.0,q1_q17_dr25_tce,6233.0,175.0,-241.0,4.472,0.052,-0.195,0.988,0.305,-0.122,293.27817,40.157082,15.768,56146.27000256263,26.925114211553392,0.06687505738510303,12.998867176437269
5024476,K05116.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,222.068928,0.003325,-0.003325,290.58724,0.00891,-0.00891,0.1522,0.3619,-0.1522,1.938,0.341,-0.341,643.0,168.0,-168.0,29.97,1.04,-9.37,782.0,,,88.22,17.9,-56.18,6.7,1.0,q1_q16_tce,5221.0,154.0,-332.0,2.766,0.022,-0.036,12.042,0.419,-3.766,295.32401,40.1544,12.552,331.7853457172343,0.1349580973345357,0.07853457172342622,2.9436102769436103
6058896,K05233.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.56493398,2.47e-07,-2.47e-07,131.787277,0.000374,-0.000374,1.26,0.429,-0.168,2.4385,0.0207,-0.0207,2067.0,14.6,-14.6,30.51,7.68,-5.74,2206.0,,,5609.14,4279.93,-2336.04,166.0,1.0,q1_q17_dr25_tce,5808.0,174.0,-174.0,4.402,0.167,-0.185,0.898,0.226,-0.169,296.37366,41.39183,14.784,847.652245232725,54.0063106134986,0.5167110928849703,183.8459521468371
6062298,K05234.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,1,0,246.12174,0.01673,-0.01673,301.8089,0.046,-0.046,67.193,33.76,-2.762,18.0,2.6,-2.6,6847.0,988.0,-988.0,7233.87,0.0,0.0,291.0,,,1.68,0.0,0.0,9.2,1.0,q1_q16_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,297.13892,41.300774,13.671,380.3888888888889,29.391430436011056,3.732944444444444,0.00023224083374459313
6065010,K05235.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,159.05846,0.01275,-0.01275,209.213,0.0434,-0.0434,0.7004,0.0138,-0.5359,10.08,2.4,-2.4,194.3,34.0,-34.0,1.54,0.64,-0.17,376.0,,,4.73,5.74,-1.42,6.3,1.0,q1_q16_tce,6365.0,158.0,-197.0,4.411,0.072,-0.28,1.033,0.43,-0.113,297.76724,41.366531,12.885,19.275793650793652,0.009681974790903923,0.06948412698412698,3.0714285714285716
6067545,K05236.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,550.86514,0.01215,-0.01215,307.6878,0.013,-0.013,0.027,0.428,-0.027,14.548,0.486,-0.486,346.5,19.3,-19.3,2.06,0.34,-0.2,238.0,,,0.76,0.31,-0.18,20.8,1.0,q1_q17_dr25_tce,5912.0,71.0,-82.0,4.367,0.08,-0.12,1.115,0.181,-0.111,298.39798,41.314892,13.093,23.817706901292272,0.003739572266271923,0.0018559252130877096,0.36893203883495146
6115356,K05237.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,380.39474,0.02229,-0.02229,502.2332,0.0222,-0.0222,0.1094,0.3546,-0.1091,10.775,0.955,-0.955,603.0,68.5,-68.5,1.84,0.8,-0.12,224.0,,,0.6,0.79,-0.13,8.6,1.0,q1_q16_tce,5772.0,180.0,-146.0,4.608,0.027,-0.272,0.745,0.325,-0.047,289.20016,41.430752,15.326,55.96287703016241,0.004837080554794212,0.010153132250580045,0.3260869565217391
6116605,K05238.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,419.21314,0.0192,-0.0192,164.0745,0.0431,-0.0431,0.9597,0.0135,-0.6675,6.385,0.78,-0.78,2084.0,218.0,-218.0,5.06,0.0,0.0,243.0,,,0.83,0.0,0.0,9.6,1.0,q1_q16_tce,5780.0,157.0,-160.0,4.438,0.07,-0.128,1.0,0.251,-0.111,289.62195,41.456196,11.0,326.3899765074393,0.01207023234052253,0.1503054032889585,0.16403162055335968
6118840,K05239.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,350.98474,0.04173,-0.04173,164.2084,0.0589,-0.0589,0.0886,0.3642,-0.0885,14.49,1.6,-1.6,600.0,73.2,-73.2,1.97,0.79,-0.17,228.0,,,0.63,0.79,-0.15,10.8,1.0,q1_q16_tce,5473.0,175.0,-143.0,4.537,0.043,-0.251,0.816,0.329,-0.071,290.29688,41.483501,15.458,41.40786749482402,0.005612779632527614,0.006114561766735679,0.3197969543147208
6129632,K05240.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,298.4688,0.003751,-0.003751,303.902,0.0096,-0.0096,0.1765,0.2832,-0.1762,3.748,0.304,-0.304,315.4,33.0,-33.0,11.33,0.79,-3.1,554.0,,,22.32,4.79,-12.01,10.6,1.0,q1_q16_tce,5189.0,78.0,-170.0,3.12,0.033,-0.028,6.491,0.452,-1.776,293.69916,41.402222,11.454,84.15154749199571,0.03796041663316233,0.047091782283884734,1.969991173874669
3553900,K04992.01,,CANDIDATE,CANDIDATE,0.969,0,0,0,0,12.5747207,0.0001269,-0.0001269,142.34553,0.00919,-0.00919,0.588,0.374,-0.388,2.896,0.266,-0.266,323.3,36.1,-36.1,1.45,0.29,-0.13,693.0,,,54.46,33.35,-14.33,10.5,1.0,q1_q17_dr25_tce,5654.0,152.0,-169.0,4.59,0.036,-0.135,0.774,0.158,-0.068,293.77448,38.654381,15.133,111.63674033149172,0.11531071222917896,0.20303867403314918,37.55862068965517
3555178,K04994.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,528.10984,0.05238,-0.05238,155.1493,0.0482,-0.0482,0.2535,0.1815,-0.2533,18.01,1.8,-1.8,89.8,12.1,-12.1,0.77,0.31,-0.06,201.0,,,0.39,0.47,-0.09,8.4,1.0,q1_q16_tce,5618.0,152.0,-134.0,4.566,0.031,-0.274,0.811,0.335,-0.063,294.08191,38.630859,12.143,4.986118822876179,0.001458030018906673,0.01407551360355358,0.5064935064935066
3644399,K04997.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,119.669671,0.006829,-0.006829,176.1667,0.0556,-0.0556,0.332,0.141,-0.332,20.67,1.2,-1.2,421.9,32.6,-32.6,2.21,0.63,-0.26,413.0,,,6.88,5.8,-2.21,14.2,1.0,q1_q17_dr25_tce,6382.0,169.0,-226.0,4.432,0.06,-0.18,1.059,0.305,-0.122,291.12909,38.740528,15.493,20.411223996129653,0.0184675029314654,0.01606192549588776,3.1131221719457014
3644649,K04998.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,598.31791,0.04373,-0.04373,295.9314,0.0527,-0.0527,0.5712,0.3891,-0.356,16.07,2.1,-2.1,283.2,44.1,-44.1,1.27,0.22,-0.1,173.0,,,0.21,0.12,-0.05,8.3,1.0,q1_q16_tce,5216.0,162.0,-132.0,4.613,0.029,-0.104,0.735,0.124,-0.057,291.19971,38.71133,14.415,17.62289981331674,0.002122617389140165,0.03554449284380834,0.1653543307086614
5027859,K05117.01,,CANDIDATE,CANDIDATE,0.984,0,0,0,0,33.3726538,0.0005484,-0.0005484,153.5967,0.0152,-0.0152,0.038,0.427,-0.038,3.663,0.416,-0.416,618.4,73.2,-73.2,1.95,0.43,-0.15,491.0,,,13.7,9.31,-3.42,10.1,1.0,q1_q17_dr25_tce,5504.0,166.0,-166.0,4.583,0.036,-0.144,0.796,0.176,-0.063,296.01883,40.108009,15.986,168.82336882336884,0.05843107388720761,0.010374010374010374,7.0256410256410255
5036052,K05119.01,,CANDIDATE,CANDIDATE,0.371,0,0,0,0,143.163697,0.0024,-0.0024,243.7133,0.0117,-0.0117,0.9527,0.0007,-0.6851,4.854,0.43,-0.43,390.3,33.8,-33.8,20.03,0.88,-5.29,741.0,,,71.41,12.97,-39.85,12.9,1.0,q1_q16_tce,5145.0,106.0,-254.0,3.05,0.03,-0.031,7.653,0.334,-2.023,297.78833,40.130909,12.644,80.4079110012361,0.13990977056145734,0.19627111660486196,3.5651522715926105
5037742,K05120.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,0,1,0,0,250.4858,0.02284,-0.02284,183.25,0.0585,-0.0585,0.3157,0.1689,-0.3157,12.72,1.6,-1.6,674.6,99.6,-99.6,2.1,0.68,-0.15,246.0,,,0.86,0.88,-0.19,13.2,1.0,q1_q16_tce,5377.0,181.0,-154.0,4.581,0.023,-0.221,0.814,0.266,-0.057,298.0976,40.14069,15.433,53.034591194968556,0.00838370877710433,0.024819182389937106,0.4095238095238095
5039053,K05121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,401.38712,0.01471,-0.01471,328.5916,0.0348,-0.0348,0.666,0.276,-0.456,32.21,1.1,-1.1,166.2,10.3,-10.3,2.04,0.35,-0.43,303.0,,,1.98,0.88,-0.81,18.6,1.0,q1_q17_dr25_tce,5858.0,79.0,-79.0,4.12,0.168,-0.098,1.498,0.256,-0.313,298.32886,40.147171,12.616,5.159888233467867,0.00508237533880011,0.020676808444582428,0.9705882352941176
5080565,K05122.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,49.312677,0.004203,-0.004203,162.638,0.107,-0.107,0.5998,0.0379,-0.4837,4.057,0.824,-0.824,1713.0,333.0,-333.0,2.84,0.23,-0.27,342.0,,,3.22,1.04,-0.86,6.6,1.0,q1_q16_tce,4541.0,137.0,-127.0,4.608,0.049,-0.029,0.666,0.055,-0.063,284.97217,40.208111,16.609,422.2331772245501,0.05759168174950226,0.1478432339166872,1.1338028169014085
5091808,K05123.01,,FALSE POSITIVE,FALSE POSITIVE,0.371,1,0,0,0,288.94276,0.01534,-0.01534,193.4457,0.0419,-0.0419,0.2515,0.1851,-0.251,11.43,1.3,-1.3,160.6,24.2,-24.2,1.05,0.56,-0.13,265.0,,,1.16,1.9,-0.37,6.7,1.0,q1_q16_tce,5786.0,185.0,-143.0,4.463,0.122,-0.338,0.827,0.434,-0.108,289.53738,40.21331,14.242,14.050743657042869,0.0036339377390871464,0.022003499562554683,1.1047619047619046
6139220,K05241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,273.6857427,0.0004591,-0.0004591,350.85157,0.0012,-0.0012,1.006,0.531,-0.062,8.3881,0.0511,-0.0511,15350.0,90.4,-90.4,37.15,6.5,-7.95,367.0,,,4.27,1.95,-1.77,202.3,1.0,q1_q17_dr25_tce,6033.0,82.0,-82.0,4.071,0.182,-0.112,1.65,0.289,-0.353,296.1803,41.413071,15.233,1829.9734147184704,0.13573962470058912,0.11993180815679355,0.11493943472409152
